Age,Height,Weight,Team,Year,City,Event,Medal
26.0,162.0,56.0,Bulgaria,1992,Barcelona,Gymnastics Men's Individual All-Around,---
21.0,171.0,62.0,Yugoslavia,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,171.0,62.0,Slovenia,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,171.0,70.0,France,1976,Montreal,Gymnastics Men's Individual All-Around,---
24.0,167.0,59.0,Bulgaria,1968,Mexico City,Gymnastics Men's Individual All-Around,---
28.0,167.0,59.0,Bulgaria,1972,Munich,Gymnastics Men's Individual All-Around,---
25.0,169.0,66.0,Bulgaria,1964,Tokyo,Gymnastics Men's Individual All-Around,---
26.0,175.0,64.0,Czechoslovakia,1980,Moskva,Gymnastics Men's Individual All-Around,---
24.0,170.0,64.0,Czech Republic,2008,Beijing,Gymnastics Men's Individual All-Around,---
27.0,170.0,64.0,Czech Republic,2012,London,Gymnastics Men's Individual All-Around,---
25.0,167.0,59.0,Japan,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,173.0,67.0,Poland,1960,Roma,Gymnastics Men's Individual All-Around,---
30.0,173.0,67.0,Poland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
23.0,168.0,56.0,Sweden,1960,Roma,Gymnastics Men's Individual All-Around,---
27.0,168.0,56.0,Sweden,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,166.0,63.0,Germany,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,166.0,63.0,Germany,1964,Tokyo,Gymnastics Men's Individual All-Around,---
21.0,170.0,58.0,United States,1976,Montreal,Gymnastics Men's Individual All-Around,---
22.0,168.0,64.0,Unified Team,1992,Barcelona,Gymnastics Men's Individual All-Around,---
26.0,168.0,64.0,Ukraine,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,164.0,61.0,Germany,1964,Tokyo,Gymnastics Men's Individual All-Around,---
25.0,164.0,61.0,East Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
29.0,164.0,61.0,East Germany,1972,Munich,Gymnastics Men's Individual All-Around,---
25.0,160.0,59.0,New Zealand,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
20.0,168.0,64.0,Hungary,1980,Moskva,Gymnastics Men's Individual All-Around,---
19.0,170.0,58.0,Bulgaria,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,170.0,58.0,Bulgaria,1976,Montreal,Gymnastics Men's Individual All-Around,---
21.0,163.0,60.0,Belarus,2008,Beijing,Gymnastics Men's Individual All-Around,---
20.0,158.0,65.0,France,1928,Amsterdam,Gymnastics Men's Individual All-Around,---
24.0,167.0,70.0,Czechoslovakia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
25.0,174.0,74.0,Luxembourg,1948,London,Gymnastics Men's Individual All-Around,---
23.0,174.0,68.0,East Germany,1988,Seoul,Gymnastics Men's Individual All-Around,---
27.0,174.0,68.0,Germany,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,168.0,77.0,United States,1904,St. Louis,Gymnastics Men's Individual All-Around,---
24.0,176.0,70.0,Poland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
28.0,176.0,70.0,Poland,1972,Munich,Gymnastics Men's Individual All-Around,---
19.0,157.0,48.0,Belarus,2000,Sydney,Gymnastics Men's Individual All-Around,---
18.0,169.0,58.0,Soviet Union,1976,Montreal,Gymnastics Men's Individual All-Around,---
17.0,164.0,59.0,Russia,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,164.0,59.0,Russia,2000,Sydney,Gymnastics Men's Individual All-Around,---
29.0,164.0,59.0,Russia,2008,Beijing,Gymnastics Men's Individual All-Around,---
18.0,170.0,64.0,Poland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,170.0,64.0,Poland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
26.0,170.0,64.0,Poland,1972,Munich,Gymnastics Men's Individual All-Around,---
18.0,169.0,60.0,Poland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,169.0,60.0,Poland,1972,Munich,Gymnastics Men's Individual All-Around,---
20.0,168.0,60.0,Poland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
24.0,168.0,60.0,Poland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
28.0,168.0,60.0,Poland,1972,Munich,Gymnastics Men's Individual All-Around,---
25.0,169.0,66.0,Czechoslovakia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
29.0,169.0,66.0,Czechoslovakia,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,175.0,62.0,Czechoslovakia,1980,Moskva,Gymnastics Men's Individual All-Around,---
22.0,170.0,68.0,Poland,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,170.0,68.0,Poland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
29.0,160.0,59.0,Poland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
23.0,172.0,65.0,Ukraine,2012,London,Gymnastics Men's Individual All-Around,---
27.0,172.0,65.0,Russia,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
29.0,170.0,67.0,Poland,2012,London,Gymnastics Men's Individual All-Around,---
26.0,162.0,60.0,Japan,1996,Atlanta,Gymnastics Men's Individual All-Around,---
20.0,171.0,65.0,Ukraine,2004,Athina,Gymnastics Men's Individual All-Around,---
27.0,171.0,65.0,Germany,2004,Athina,Gymnastics Men's Individual All-Around,---
22.0,167.0,58.0,Chinese Taipei,1964,Tokyo,Gymnastics Men's Individual All-Around,---
26.0,167.0,58.0,Chinese Taipei,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,175.0,69.5,Finland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
25.0,175.0,69.5,Finland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
24.0,172.0,70.0,United States,1988,Seoul,Gymnastics Men's Individual All-Around,---
26.0,163.0,59.0,Cuba,2000,Sydney,Gymnastics Men's Individual All-Around,---
23.0,173.0,63.0,Italy,1972,Munich,Gymnastics Men's Individual All-Around,---
19.0,173.0,70.0,Great Britain,1980,Moskva,Gymnastics Men's Individual All-Around,---
23.0,173.0,70.0,Great Britain,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
29.0,166.0,65.0,Finland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
34.0,166.0,65.0,Finland,1956,Melbourne,Gymnastics Men's Individual All-Around,---
20.0,160.0,63.0,Cuba,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
22.0,168.0,67.0,Canada,1964,Tokyo,Gymnastics Men's Individual All-Around,---
26.0,168.0,67.0,Canada,1968,Mexico City,Gymnastics Men's Individual All-Around,---
20.0,165.0,58.0,Hungary,1976,Montreal,Gymnastics Men's Individual All-Around,---
27.0,170.0,61.0,Algeria,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,175.0,65.0,France,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,175.0,65.0,Algeria,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,171.0,67.0,Italy,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
23.0,164.0,54.0,Chinese Taipei,1964,Tokyo,Gymnastics Men's Individual All-Around,---
23.0,159.0,54.0,South Korea,1964,Tokyo,Gymnastics Men's Individual All-Around,---
26.0,161.0,56.0,South Korea,2000,Sydney,Gymnastics Men's Individual All-Around,---
20.0,168.0,60.0,South Korea,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
19.0,163.0,61.0,South Korea,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,163.0,61.0,South Korea,1996,Atlanta,Gymnastics Men's Individual All-Around,---
27.0,163.0,61.0,South Korea,2000,Sydney,Gymnastics Men's Individual All-Around,---
23.0,165.0,63.0,South Korea,2004,Athina,Gymnastics Men's Individual All-Around,---
24.0,155.0,56.0,Switzerland,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
24.0,172.0,70.0,Austria,2012,London,Gymnastics Men's Individual All-Around,---
20.0,178.0,67.5,Finland,1956,Melbourne,Gymnastics Men's Individual All-Around,---
24.0,178.0,67.5,Finland,1960,Roma,Gymnastics Men's Individual All-Around,---
24.0,170.0,64.0,Yugoslavia,1960,Roma,Gymnastics Men's Individual All-Around,---
28.0,172.0,68.0,Hungary,1964,Tokyo,Gymnastics Men's Individual All-Around,---
26.0,180.0,74.0,France,1996,Atlanta,Gymnastics Men's Individual All-Around,---
31.0,167.0,67.0,Finland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
18.0,183.0,78.0,Cuba,1972,Munich,Gymnastics Men's Individual All-Around,---
22.0,183.0,78.0,Cuba,1976,Montreal,Gymnastics Men's Individual All-Around,---
26.0,183.0,78.0,Cuba,1980,Moskva,Gymnastics Men's Individual All-Around,---
24.0,168.0,63.0,Soviet Union,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,169.0,66.0,Romania,1996,Atlanta,Gymnastics Men's Individual All-Around,---
20.0,173.0,72.0,Cuba,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
30.0,159.0,61.0,Poland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
19.0,168.0,52.0,Israel,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
20.0,170.0,68.0,United States,2012,London,Gymnastics Men's Individual All-Around,Bronze
20.0,163.0,56.0,China,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,163.0,56.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
18.0,158.0,54.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
29.0,162.0,56.0,Switzerland,1996,Atlanta,Gymnastics Men's Individual All-Around,---
23.0,168.0,59.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
22.0,167.0,58.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
20.0,164.0,58.0,China,1984,Los Angeles,Gymnastics Men's Individual All-Around,Bronze
25.0,164.0,58.0,China,1988,Seoul,Gymnastics Men's Individual All-Around,---
19.0,158.0,56.0,North Korea,1972,Munich,Gymnastics Men's Individual All-Around,---
16.0,156.0,56.0,North Korea,1980,Moskva,Gymnastics Men's Individual All-Around,---
19.0,162.0,56.0,China,2000,Sydney,Gymnastics Men's Individual All-Around,---
23.0,162.0,56.0,China,2004,Athina,Gymnastics Men's Individual All-Around,---
27.0,162.0,56.0,China,2008,Beijing,Gymnastics Men's Individual All-Around,---
21.0,172.0,65.0,China,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
18.0,157.0,52.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
22.0,157.0,52.0,China,1996,Atlanta,Gymnastics Men's Individual All-Around,Gold
26.0,154.0,60.0,China,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
26.0,176.0,70.0,Norway,1972,Munich,Gymnastics Men's Individual All-Around,---
30.0,172.0,66.0,Belarus,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
20.0,163.0,60.0,China,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
21.0,164.0,60.0,Chinese Taipei,2000,Sydney,Gymnastics Men's Individual All-Around,---
24.0,167.0,56.0,Sweden,1960,Roma,Gymnastics Men's Individual All-Around,---
28.0,167.0,56.0,Sweden,1964,Tokyo,Gymnastics Men's Individual All-Around,---
30.0,185.0,85.0,Sweden,1968,Mexico City,Gymnastics Men's Individual All-Around,---
24.0,169.0,64.0,Soviet Union,1964,Tokyo,Gymnastics Men's Individual All-Around,Silver
28.0,169.0,64.0,Soviet Union,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,156.0,54.0,Chinese Taipei,1964,Tokyo,Gymnastics Men's Individual All-Around,---
20.0,165.0,65.0,Puerto Rico,1996,Atlanta,Gymnastics Men's Individual All-Around,---
24.0,165.0,65.0,Puerto Rico,2000,Sydney,Gymnastics Men's Individual All-Around,---
22.0,170.0,68.0,Australia,1972,Munich,Gymnastics Men's Individual All-Around,---
26.0,170.0,68.0,Australia,1976,Montreal,Gymnastics Men's Individual All-Around,---
27.0,175.0,72.0,Switzerland,1976,Montreal,Gymnastics Men's Individual All-Around,---
21.0,170.0,71.0,Luxembourg,1928,Amsterdam,Gymnastics Men's Individual All-Around,---
29.0,170.0,71.0,Luxembourg,1936,Berlin,Gymnastics Men's Individual All-Around,---
28.0,167.0,67.0,Canada,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
22.0,181.0,74.0,France,1988,Seoul,Gymnastics Men's Individual All-Around,---
27.0,162.0,62.0,Cuba,2000,Sydney,Gymnastics Men's Individual All-Around,---
31.0,162.0,62.0,Cuba,2004,Athina,Gymnastics Men's Individual All-Around,---
20.0,158.0,53.0,China,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
24.0,158.0,53.0,China,1988,Seoul,Gymnastics Men's Individual All-Around,---
18.0,165.0,55.0,Bulgaria,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,174.0,65.0,Italy,1996,Atlanta,Gymnastics Men's Individual All-Around,---
20.0,166.0,61.0,Ecuador,1968,Mexico City,Gymnastics Men's Individual All-Around,---
19.0,168.0,67.0,Bulgaria,1996,Atlanta,Gymnastics Men's Individual All-Around,---
23.0,168.0,67.0,Bulgaria,2000,Sydney,Gymnastics Men's Individual All-Around,---
27.0,175.0,76.0,Israel,1976,Montreal,Gymnastics Men's Individual All-Around,---
24.0,172.0,68.0,Italy,1972,Munich,Gymnastics Men's Individual All-Around,---
26.0,160.0,65.0,Germany,1960,Roma,Gymnastics Men's Individual All-Around,---
30.0,160.0,65.0,Germany,1964,Tokyo,Gymnastics Men's Individual All-Around,---
20.0,162.0,59.0,United States,1992,Barcelona,Gymnastics Men's Individual All-Around,---
24.0,162.0,59.0,United States,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,162.0,58.0,Soviet Union,1988,Seoul,Gymnastics Men's Individual All-Around,Silver
23.0,168.0,65.0,East Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
27.0,168.0,65.0,East Germany,1980,Moskva,Gymnastics Men's Individual All-Around,---
24.0,173.0,64.0,Australia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
18.0,165.0,60.0,Hungary,1972,Munich,Gymnastics Men's Individual All-Around,---
22.0,165.0,60.0,Hungary,1976,Montreal,Gymnastics Men's Individual All-Around,---
26.0,165.0,60.0,Hungary,1980,Moskva,Gymnastics Men's Individual All-Around,---
20.0,171.0,63.0,Soviet Union,1980,Moskva,Gymnastics Men's Individual All-Around,---
25.0,168.0,62.0,Soviet Union,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,169.0,70.0,Finland,1956,Melbourne,Gymnastics Men's Individual All-Around,---
21.0,160.0,52.0,Greece,2004,Athina,Gymnastics Men's Individual All-Around,---
25.0,160.0,52.0,Greece,2008,Beijing,Gymnastics Men's Individual All-Around,---
23.0,169.0,63.0,Soviet Union,1976,Montreal,Gymnastics Men's Individual All-Around,---
19.0,167.0,60.0,France,2000,Sydney,Gymnastics Men's Individual All-Around,---
23.0,167.0,60.0,France,2004,Athina,Gymnastics Men's Individual All-Around,---
22.0,169.0,65.0,Brazil,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
18.0,167.0,58.0,Soviet Union,1976,Montreal,Gymnastics Men's Individual All-Around,---
22.0,167.0,58.0,Soviet Union,1980,Moskva,Gymnastics Men's Individual All-Around,---
23.0,168.0,65.0,Yugoslavia,1960,Roma,Gymnastics Men's Individual All-Around,---
31.0,168.0,66.0,Belgium,1960,Roma,Gymnastics Men's Individual All-Around,---
20.0,164.0,62.0,Spain,2004,Athina,Gymnastics Men's Individual All-Around,---
